TXN_BATCH_ID       CUST_ID    TRANS_TYPE  SETTLEMENT_USD ROUTING_NUM ACC_STATUS
ACH-20260301-1648  C81426     DEBIT       00013805.97    035320578   SETTLED
ACH-20260301-1649  C99056     DEBIT       00019596.47    083816810   SETTLED
ACH-20260301-1650  C77000     DEBIT       00005560.87    011138514   SETTLED
ACH-20260301-1651  C88960     DEBIT       00008910.07    048999912   SETTLED
ACH-20260301-1652  C50111     DEBIT       00009312.17    054045312   RETURNED_ACT_CLOSED
ACH-20260301-1653  C98739     DEBIT       00013292.36    037966230   RETURNED_NSF
ACH-20260301-1654  C90173     DEBIT       00007100.25    068279902   SETTLED
ACH-20260301-1655  C57316     CREDIT      00011854.42    098676570   RETURNED_ACT_CLOSED
ACH-20260301-1656  C56968     DEBIT       00010189.44    053184533   RETURNED_ACT_CLOSED
ACH-20260301-1657  C16857     DEBIT       00003366.55    023397486   SUSPENDED_AML
ACH-20260301-1658  C80720     CREDIT      00006315.98    078516997   SETTLED
ACH-20260301-1659  C33326     CREDIT      00013233.67    077958295   SUSPENDED_AML
ACH-20260301-1660  C40768     DEBIT       00000292.65    021287338   SETTLED
ACH-20260301-1661  C90308     DEBIT       00000228.36    084144485   SETTLED
ACH-20260301-1662  C49529     CREDIT      00014680.28    025766137   SETTLED
ACH-20260301-1663  C66892     DEBIT       00009700.24    012705751   SETTLED
ACH-20260301-1664  C84796     CREDIT      00020967.75    029674335   RETURNED_ACT_CLOSED
ACH-20260301-1665  C38013     CREDIT      00019990.91    014363080   SUSPENDED_AML
ACH-20260301-1666  C86491     CREDIT      00012227.05    065188734   RETURNED_ACT_CLOSED
ACH-20260301-1667  C24876     CREDIT      00001113.49    020211513   RETURNED_ACT_CLOSED
ACH-20260301-1668  C28126     CREDIT      00017988.82    091646560   SUSPENDED_AML
ACH-20260301-1669  C60967     CREDIT      00017388.62    029037107   RETURNED_ACT_CLOSED
ACH-20260301-1670  C88147     DEBIT       00019621.94    056799972   SETTLED
ACH-20260301-1671  C86724     CREDIT      00003210.01    046914215   SETTLED
ACH-20260301-1672  C43972     DEBIT       00004857.35    068545658   SETTLED
ACH-20260301-1673  C58918     DEBIT       00007366.91    072960089   SETTLED
ACH-20260301-1674  C23811     CREDIT      00015530.39    055774516   SETTLED
ACH-20260301-1675  C84254     DEBIT       00024737.42    039117349   RETURNED_ACT_CLOSED
ACH-20260301-1676  C42811     DEBIT       00003271.98    076867363   RETURNED_ACT_CLOSED
ACH-20260301-1677  C75627     DEBIT       00023660.90    090484883   SETTLED
ACH-20260301-1678  C70946     DEBIT       00006892.91    035235844   SETTLED
ACH-20260301-1679  C48018     DEBIT       00010940.76    063902995   SETTLED
ACH-20260301-1680  C59337     DEBIT       00010996.95    074258621   SETTLED
ACH-20260301-1681  C66148     CREDIT      00001059.26    036548874   RETURNED_ACT_CLOSED
ACH-20260301-1682  C78804     DEBIT       00002629.63    036448790   SUSPENDED_AML
ACH-20260301-1683  C20424     CREDIT      00005940.97    042785614   SETTLED
ACH-20260301-1684  C49117     CREDIT      00023561.33    020131832   RETURNED_ACT_CLOSED
ACH-20260301-1685  C84254     DEBIT       00001176.52    089015525   RETURNED_NSF
ACH-20260301-1686  C89412     CREDIT      00018746.26    011610700   SETTLED
ACH-20260301-1687  C84607     DEBIT       00022732.29    062765889   SETTLED
ACH-20260301-1688  C31181     DEBIT       00007734.95    059000690   RETURNED_ACT_CLOSED
ACH-20260301-1689  C82255     CREDIT      00004572.29    058875062   SETTLED
ACH-20260301-1690  C74456     CREDIT      00016510.76    048217769   SETTLED
ACH-20260301-1691  C39882     DEBIT       00005186.58    030096366   SETTLED
ACH-20260301-1692  C64964     CREDIT      00000937.97    030962735   SUSPENDED_AML
ACH-20260301-1693  C67905     DEBIT       00006673.63    020325024   RETURNED_ACT_CLOSED
ACH-20260301-1694  C47450     DEBIT       00005471.46    034008499   SETTLED
ACH-20260301-1695  C89085     DEBIT       00019902.45    067906861   RETURNED_ACT_CLOSED
ACH-20260301-1696  C54022     DEBIT       00010758.80    016481662   RETURNED_NSF
ACH-20260301-1697  C88139     DEBIT       00018320.76    074005360   SETTLED
ACH-20260301-1698  C60329     DEBIT       00005598.85    041623782   SETTLED
ACH-20260301-1699  C46347     DEBIT       00000019.38    094618406   SETTLED
ACH-20260301-1700  C76150     DEBIT       00010208.63    011860766   RETURNED_NSF
ACH-20260301-1701  C30713     CREDIT      00020380.01    031370168   SETTLED
ACH-20260301-1702  C41300     CREDIT      00019811.76    066606222   SETTLED
ACH-20260301-1703  C90670     CREDIT      00019228.82    025648204   RETURNED_NSF
ACH-20260301-1704  C32461     CREDIT      00003275.64    098132847   RETURNED_ACT_CLOSED
ACH-20260301-1705  C12540     DEBIT       00000149.45    028636287   RETURNED_ACT_CLOSED
ACH-20260301-1706  C28733     CREDIT      00008609.36    070264967   RETURNED_ACT_CLOSED
ACH-20260301-1707  C56968     CREDIT      00022722.59    052389124   SETTLED
ACH-20260301-1708  C14117     DEBIT       00004471.40    015084056   SUSPENDED_AML
ACH-20260301-1709  C28703     CREDIT      00014045.75    072393094   SETTLED
ACH-20260301-1710  C52906     DEBIT       00019957.03    063375850   SETTLED
ACH-20260301-1711  C50556     DEBIT       00010458.97    034354934   RETURNED_ACT_CLOSED
ACH-20260301-1712  C24397     DEBIT       00024242.87    063678370   RETURNED_NSF
ACH-20260301-1713  C73395     CREDIT      00000396.28    093071318   SETTLED
ACH-20260301-1714  C55782     CREDIT      00001603.91    080751466   SETTLED
ACH-20260301-1715  C79338     CREDIT      00019793.21    021064566   SETTLED
ACH-20260301-1716  C99815     DEBIT       00004021.85    010641308   RETURNED_ACT_CLOSED
ACH-20260301-1717  C55830     DEBIT       00023205.55    033309347   SETTLED
ACH-20260301-1718  C76190     CREDIT      00001741.80    074434244   RETURNED_NSF
ACH-20260301-1719  C98501     CREDIT      00014921.91    027401717   SETTLED
ACH-20260301-1720  C25401     DEBIT       00020882.45    035678430   RETURNED_NSF
ACH-20260301-1721  C28865     CREDIT      00003068.39    079641486   RETURNED_ACT_CLOSED
ACH-20260301-1722  C86019     CREDIT      00022121.90    016933501   RETURNED_ACT_CLOSED
ACH-20260301-1723  C63987     CREDIT      00024145.48    015745994   SETTLED
ACH-20260301-1724  C47363     DEBIT       00012045.31    085488794   RETURNED_ACT_CLOSED
ACH-20260301-1725  C19657     DEBIT       00008250.20    077451550   SUSPENDED_AML
ACH-20260301-1726  C54658     DEBIT       00012921.22    028369089   RETURNED_NSF
ACH-20260301-1727  C30379     DEBIT       00007500.12    065589691   SUSPENDED_AML
ACH-20260301-1728  C69473     CREDIT      00023036.41    051621902   RETURNED_NSF
ACH-20260301-1729  C32028     DEBIT       00021213.98    027124934   SETTLED
ACH-20260301-1730  C92184     DEBIT       00024919.41    070613359   SETTLED
ACH-20260301-1731  C11608     DEBIT       00016157.29    052493973   SETTLED
ACH-20260301-1732  C87993     CREDIT      00012819.14    083213425   SETTLED
ACH-20260301-1733  C38361     DEBIT       00023017.69    057851149   SETTLED
ACH-20260301-1734  C37975     DEBIT       00012107.49    073591409   RETURNED_ACT_CLOSED
ACH-20260301-1735  C17606     DEBIT       00010270.71    073741533   SETTLED
ACH-20260301-1736  C99364     CREDIT      00021455.42    089362284   SETTLED
ACH-20260301-1737  C17442     CREDIT      00006786.73    057793685   SETTLED
ACH-20260301-1738  C91340     DEBIT       00004987.37    044847204   SETTLED
ACH-20260301-1739  C21834     CREDIT      00024363.94    061898892   SETTLED
ACH-20260301-1740  C42811     CREDIT      00011623.11    083347451   RETURNED_ACT_CLOSED
ACH-20260301-1741  C74908     DEBIT       00022352.41    090210131   RETURNED_NSF
ACH-20260301-1742  C63359     CREDIT      00012313.08    013071046   SETTLED
ACH-20260301-1743  C55584     DEBIT       00023167.63    087360417   SETTLED
ACH-20260301-1744  C11170     CREDIT      00001275.39    093568196   SETTLED
ACH-20260301-1745  C33058     DEBIT       00000418.63    078632189   SETTLED
ACH-20260301-1746  C96752     CREDIT      00004420.89    046262685   SETTLED
ACH-20260301-1747  C54028     CREDIT      00015696.62    093744344   RETURNED_ACT_CLOSED
ACH-20260301-1748  C38991     DEBIT       00002358.43    076892411   RETURNED_NSF
ACH-20260301-1749  C22704     DEBIT       00007778.62    042925245   SUSPENDED_AML
ACH-20260301-1750  C59735     CREDIT      00004904.54    093842026   SETTLED
ACH-20260301-1751  C85417     CREDIT      00021199.02    088023051   SUSPENDED_AML
ACH-20260301-1752  C31420     DEBIT       00011466.60    017838516   SETTLED
ACH-20260301-1753  C46791     CREDIT      00003568.66    012982110   RETURNED_NSF
ACH-20260301-1754  C41121     DEBIT       00020290.38    023023568   SETTLED
ACH-20260301-1755  C82636     CREDIT      00000711.85    076400665   SETTLED
ACH-20260301-1756  C82119     CREDIT      00020472.14    069525012   RETURNED_ACT_CLOSED
ACH-20260301-1757  C54197     DEBIT       00016466.20    072451631   RETURNED_NSF
ACH-20260301-1758  C12723     DEBIT       00008812.36    034501820   SETTLED
ACH-20260301-1759  C52902     DEBIT       00019891.51    072820424   SETTLED
ACH-20260301-1760  C48938     DEBIT       00010806.79    046816716   SUSPENDED_AML
ACH-20260301-1761  C41513     DEBIT       00023679.46    039721346   SETTLED
ACH-20260301-1762  C77807     DEBIT       00023565.95    014317616   SUSPENDED_AML
ACH-20260301-1763  C89607     DEBIT       00017905.23    069144183   SETTLED
ACH-20260301-1764  C31275     CREDIT      00007583.65    014326903   SETTLED
ACH-20260301-1765  C88135     CREDIT      00008752.81    026518700   SETTLED
ACH-20260301-1766  C83354     CREDIT      00007855.08    074903607   SETTLED
ACH-20260301-1767  C46787     DEBIT       00008235.94    066192752   SUSPENDED_AML
ACH-20260301-1768  C68029     DEBIT       00010951.66    035739600   SETTLED
ACH-20260301-1769  C42530     CREDIT      00013959.25    074080134   RETURNED_ACT_CLOSED
ACH-20260301-1770  C74183     DEBIT       00011610.81    086016691   RETURNED_ACT_CLOSED
ACH-20260301-1771  C62054     CREDIT      00009733.56    038075905   SETTLED
ACH-20260301-1772  C60090     CREDIT      00021565.34    035083459   SUSPENDED_AML
ACH-20260301-1773  C34872     CREDIT      00006150.40    028785889   SETTLED
ACH-20260301-1774  C17915     DEBIT       00003721.35    097705807   SUSPENDED_AML
ACH-20260301-1775  C19585     CREDIT      00024242.56    032426384   RETURNED_ACT_CLOSED
ACH-20260301-1776  C19388     CREDIT      00022573.62    064960214   SETTLED
ACH-20260301-1777  C54751     DEBIT       00024974.21    054313551   RETURNED_NSF
ACH-20260301-1778  C51885     CREDIT      00021765.52    098300012   SETTLED
ACH-20260301-1779  C34164     DEBIT       00004878.43    073939417   SETTLED
ACH-20260301-1780  C23833     DEBIT       00023887.50    022277756   RETURNED_NSF
ACH-20260301-1781  C71934     CREDIT      00011947.24    084253727   SETTLED
ACH-20260301-1782  C21100     CREDIT      00005890.55    032217488   SETTLED
ACH-20260301-1783  C75771     DEBIT       00016068.42    045972298   SUSPENDED_AML
ACH-20260301-1784  C61173     DEBIT       00017080.45    034031431   SUSPENDED_AML
ACH-20260301-1785  C29989     CREDIT      00014122.01    054280747   SUSPENDED_AML
ACH-20260301-1786  C65450     CREDIT      00014305.54    025197948   SETTLED
ACH-20260301-1787  C46777     DEBIT       00024067.59    073546639   SETTLED
ACH-20260301-1788  C28018     DEBIT       00009574.58    093816544   SETTLED
ACH-20260301-1789  C31181     DEBIT       00007962.82    029807114   SUSPENDED_AML
ACH-20260301-1790  C82128     CREDIT      00012170.50    091342466   RETURNED_ACT_CLOSED
ACH-20260301-1791  C15245     DEBIT       00021137.72    032491906   RETURNED_NSF
ACH-20260301-1792  C89840     CREDIT      00004697.19    090069399   SETTLED
ACH-20260301-1793  C92363     CREDIT      00010203.02    062674887   SETTLED
ACH-20260301-1794  C89055     DEBIT       00019971.85    086119249   SUSPENDED_AML
ACH-20260301-1795  C17455     DEBIT       00011373.57    011779825   SETTLED
ACH-20260301-1796  C61259     DEBIT       00013977.87    053538865   SETTLED
ACH-20260301-1797  C55214     CREDIT      00019620.68    087742531   SETTLED
ACH-20260301-1798  C18320     DEBIT       00004442.24    030201361   RETURNED_ACT_CLOSED
ACH-20260301-1799  C47876     DEBIT       00003733.36    024317545   SETTLED
ACH-20260301-1800  C95271     DEBIT       00000500.64    076411696   SETTLED
ACH-20260301-1801  C33831     DEBIT       00013890.96    025729595   SETTLED
ACH-20260301-1802  C55532     CREDIT      00002404.68    094692634   SETTLED
ACH-20260301-1803  C21164     CREDIT      00014853.51    025790741   SUSPENDED_AML
ACH-20260301-1804  C57795     CREDIT      00007679.78    014683993   SUSPENDED_AML
ACH-20260301-1805  C14814     CREDIT      00017380.30    036973478   RETURNED_ACT_CLOSED
ACH-20260301-1806  C52785     DEBIT       00022111.79    029380785   SETTLED
ACH-20260301-1807  C67905     CREDIT      00000647.70    067398154   RETURNED_NSF
ACH-20260301-1808  C27696     DEBIT       00007285.37    076647101   RETURNED_NSF
ACH-20260301-1809  C55775     CREDIT      00003183.37    065580818   SETTLED
ACH-20260301-1810  C82140     CREDIT      00012866.83    021285288   SETTLED
ACH-20260301-1811  C39746     DEBIT       00004767.37    095361903   SETTLED
ACH-20260301-1812  C86145     DEBIT       00006004.68    045198924   SETTLED
ACH-20260301-1813  C27146     CREDIT      00005252.34    056907402   RETURNED_NSF
ACH-20260301-1814  C57059     CREDIT      00008096.28    042637345   SETTLED
ACH-20260301-1815  C91680     CREDIT      00017826.86    044569217   SUSPENDED_AML
ACH-20260301-1816  C31182     CREDIT      00002684.37    065860351   RETURNED_ACT_CLOSED
ACH-20260301-1817  C86007     DEBIT       00006743.39    012977849   RETURNED_ACT_CLOSED
ACH-20260301-1818  C78823     DEBIT       00017788.61    086443378   SETTLED
ACH-20260301-1819  C11123     CREDIT      00022533.96    080985310   SETTLED
ACH-20260301-1820  C24671     DEBIT       00011630.09    097795000   SUSPENDED_AML
ACH-20260301-1821  C32170     DEBIT       00002856.59    074162109   SETTLED
ACH-20260301-1822  C62533     DEBIT       00011929.92    040949886   RETURNED_ACT_CLOSED
ACH-20260301-1823  C32034     DEBIT       00015385.58    031367956   SETTLED
ACH-20260301-1824  C41266     CREDIT      00016998.12    052374350   SETTLED
ACH-20260301-1825  C33348     CREDIT      00021380.23    017350463   RETURNED_NSF
ACH-20260301-1826  C84596     CREDIT      00016542.30    020665100   SETTLED
ACH-20260301-1827  C22814     DEBIT       00010698.47    070342993   SETTLED
ACH-20260301-1828  C90940     DEBIT       00004317.87    091759209   SETTLED
ACH-20260301-1829  C60894     CREDIT      00000276.68    046133166   SETTLED
ACH-20260301-1830  C93852     CREDIT      00015987.00    051974139   SUSPENDED_AML
ACH-20260301-1831  C15276     CREDIT      00002497.67    053308874   SUSPENDED_AML
ACH-20260301-1832  C10150     CREDIT      00018772.88    014425956   RETURNED_NSF
ACH-20260301-1833  C57044     CREDIT      00001398.17    061974121   SETTLED
ACH-20260301-1834  C86019     CREDIT      00013399.90    039185917   SETTLED
ACH-20260301-1835  C70258     CREDIT      00024584.78    020038823   RETURNED_NSF
ACH-20260301-1836  C30758     DEBIT       00016493.88    052529731   RETURNED_NSF
ACH-20260301-1837  C29005     CREDIT      00010191.87    091693827   SETTLED
ACH-20260301-1838  C53713     CREDIT      00005871.03    025775134   SETTLED
ACH-20260301-1839  C99733     CREDIT      00023331.24    028440039   SETTLED
ACH-20260301-1840  C30944     CREDIT      00006136.25    047539458   SETTLED
ACH-20260301-1841  C45299     CREDIT      00020753.39    019605847   RETURNED_ACT_CLOSED
ACH-20260301-1842  C46265     CREDIT      00014524.60    089789612   SETTLED
ACH-20260301-1843  C32791     CREDIT      00016387.72    034046425   RETURNED_ACT_CLOSED
ACH-20260301-1844  C77157     CREDIT      00012330.62    020112826   SETTLED
ACH-20260301-1845  C61151     DEBIT       00019387.49    053746674   SETTLED
ACH-20260301-1846  C67181     CREDIT      00016151.08    029250295   SETTLED
ACH-20260301-1847  C29408     CREDIT      00021073.71    071207757   RETURNED_ACT_CLOSED
ACH-20260301-1848  C92434     DEBIT       00021145.75    078004068   SETTLED
ACH-20260301-1849  C81919     DEBIT       00024828.57    019073265   RETURNED_ACT_CLOSED
ACH-20260301-1850  C48452     CREDIT      00004930.92    041473145   SETTLED
ACH-20260301-1851  C65983     DEBIT       00003300.61    084130643   RETURNED_NSF
ACH-20260301-1852  C30374     DEBIT       00021638.23    072448398   SETTLED
ACH-20260301-1853  C78022     DEBIT       00003579.33    051783184   SETTLED
ACH-20260301-1854  C41888     DEBIT       00000931.90    033551892   SETTLED
ACH-20260301-1855  C98662     DEBIT       00021013.75    035412630   SETTLED
ACH-20260301-1856  C54022     CREDIT      00007672.24    052774761   RETURNED_ACT_CLOSED
ACH-20260301-1857  C19888     CREDIT      00011513.25    036011003   SUSPENDED_AML
ACH-20260301-1858  C22428     DEBIT       00018806.25    046747595   SETTLED
ACH-20260301-1859  C53473     CREDIT      00016859.67    085669082   SETTLED
ACH-20260301-1860  C45720     DEBIT       00018104.34    063833213   SETTLED
ACH-20260301-1861  C33127     CREDIT      00018536.23    025256435   RETURNED_ACT_CLOSED
ACH-20260301-1862  C85873     CREDIT      00021496.05    056152153   SETTLED
ACH-20260301-1863  C63262     DEBIT       00001235.42    011357736   SETTLED
ACH-20260301-1864  C37779     CREDIT      00022699.45    023879971   SETTLED
ACH-20260301-1865  C60402     DEBIT       00010710.24    044489465   RETURNED_NSF
ACH-20260301-1866  C36776     DEBIT       00000059.08    023146788   SETTLED
ACH-20260301-1867  C62736     DEBIT       00016979.37    092009171   RETURNED_NSF
ACH-20260301-1868  C93856     DEBIT       00021948.52    034752010   SETTLED
ACH-20260301-1869  C86900     CREDIT      00018318.16    069826018   RETURNED_ACT_CLOSED
ACH-20260301-1870  C65117     DEBIT       00024374.63    072583011   SETTLED
ACH-20260301-1871  C99443     DEBIT       00020199.13    026023153   RETURNED_NSF
ACH-20260301-1872  C85873     DEBIT       00001153.90    050862158   RETURNED_NSF
ACH-20260301-1873  C97490     DEBIT       00008113.71    060720375   RETURNED_NSF
ACH-20260301-1874  C87128     CREDIT      00009982.76    094970607   SUSPENDED_AML
ACH-20260301-1875  C21897     CREDIT      00009236.67    068238066   SETTLED
ACH-20260301-1876  C93474     DEBIT       00001608.79    089282993   RETURNED_NSF
ACH-20260301-1877  C73509     CREDIT      00008686.89    041238722   SETTLED
ACH-20260301-1878  C77683     DEBIT       00023345.70    034393044   RETURNED_NSF
ACH-20260301-1879  C88450     DEBIT       00005918.69    081611802   SETTLED
ACH-20260301-1880  C84254     DEBIT       00018540.21    082879698   SETTLED
ACH-20260301-1881  C65020     CREDIT      00017183.15    092095444   RETURNED_NSF
ACH-20260301-1882  C56314     DEBIT       00000974.88    077450478   RETURNED_ACT_CLOSED
ACH-20260301-1883  C46435     DEBIT       00015194.66    087381570   SETTLED
ACH-20260301-1884  C19433     CREDIT      00014086.20    083039422   RETURNED_ACT_CLOSED
ACH-20260301-1885  C72577     CREDIT      00005183.39    042233300   SETTLED
ACH-20260301-1886  C44663     CREDIT      00024046.44    095858963   RETURNED_ACT_CLOSED
ACH-20260301-1887  C14000     DEBIT       00009593.83    039935241   SETTLED
ACH-20260301-1888  C24092     DEBIT       00001908.35    061421713   RETURNED_ACT_CLOSED
ACH-20260301-1889  C23446     DEBIT       00008104.05    024351460   SETTLED
ACH-20260301-1890  C94365     CREDIT      00001704.74    027113448   SETTLED
ACH-20260301-1891  C22656     DEBIT       00019539.62    047702148   SUSPENDED_AML
ACH-20260301-1892  C86114     DEBIT       00022001.79    077897207   SETTLED
ACH-20260301-1893  C59877     DEBIT       00016553.19    047831347   RETURNED_ACT_CLOSED
ACH-20260301-1894  C95426     DEBIT       00001840.44    077728368   RETURNED_NSF
ACH-20260301-1895  C92363     DEBIT       00009038.81    081164996   RETURNED_NSF
ACH-20260301-1896  C85661     DEBIT       00016214.32    016803882   RETURNED_NSF
ACH-20260301-1897  C89569     DEBIT       00013310.56    092575187   SETTLED
ACH-20260301-1898  C81686     DEBIT       00009040.87    095433882   RETURNED_NSF
ACH-20260301-1899  C62184     CREDIT      00014051.64    021519713   SETTLED
ACH-20260301-1900  C65392     CREDIT      00017895.82    084446504   SETTLED
ACH-20260301-1901  C65098     CREDIT      00004511.92    012157502   SETTLED
ACH-20260301-1902  C19363     DEBIT       00024706.96    024990409   SETTLED
ACH-20260301-1903  C43931     DEBIT       00021311.04    088827461   RETURNED_NSF
ACH-20260301-1904  C25696     DEBIT       00015879.43    087308971   SETTLED
ACH-20260301-1905  C16729     CREDIT      00001563.70    082606642   SETTLED
ACH-20260301-1906  C51935     DEBIT       00005153.32    045809642   SETTLED
ACH-20260301-1907  C91265     DEBIT       00005332.05    010328960   SETTLED
ACH-20260301-1908  C51808     DEBIT       00014684.49    073812786   SETTLED
ACH-20260301-1909  C47093     CREDIT      00020789.86    057343791   SETTLED
ACH-20260301-1910  C86218     CREDIT      00004724.45    038663379   SUSPENDED_AML
ACH-20260301-1911  C62736     DEBIT       00007655.69    035136526   SETTLED
ACH-20260301-1912  C37950     CREDIT      00024233.92    046758455   RETURNED_NSF
ACH-20260301-1913  C64496     CREDIT      00015693.49    089043571   SETTLED
ACH-20260301-1914  C59631     DEBIT       00006172.41    085970406   SETTLED
ACH-20260301-1915  C84258     DEBIT       00000100.63    072550409   SETTLED
ACH-20260301-1916  C70946     DEBIT       00017899.44    075379514   SETTLED
ACH-20260301-1917  C25607     DEBIT       00020561.59    078002404   RETURNED_NSF
ACH-20260301-1918  C86569     CREDIT      00016223.20    073423120   SETTLED
ACH-20260301-1919  C77345     CREDIT      00018345.27    014181266   SUSPENDED_AML
ACH-20260301-1920  C40363     DEBIT       00016076.49    014239570   SETTLED
ACH-20260301-1921  C13065     DEBIT       00007505.79    090509461   SETTLED
ACH-20260301-1922  C32197     DEBIT       00008644.21    069081141   RETURNED_ACT_CLOSED
ACH-20260301-1923  C66816     DEBIT       00003434.90    082385739   SETTLED
ACH-20260301-1924  C48389     CREDIT      00021825.14    087953259   SUSPENDED_AML
ACH-20260301-1925  C97525     DEBIT       00011400.93    096369531   RETURNED_ACT_CLOSED
ACH-20260301-1926  C93886     DEBIT       00011888.55    094775143   SETTLED
ACH-20260301-1927  C40058     DEBIT       00003719.47    010055655   RETURNED_NSF
ACH-20260301-1928  C83975     CREDIT      00004787.85    069008201   RETURNED_ACT_CLOSED
ACH-20260301-1929  C90571     DEBIT       00022655.88    065623735   SETTLED
ACH-20260301-1930  C88887     DEBIT       00016110.31    092689888   SETTLED
ACH-20260301-1931  C44769     DEBIT       00010806.05    095452882   SETTLED
ACH-20260301-1932  C40269     CREDIT      00019221.19    096821968   RETURNED_NSF
ACH-20260301-1933  C29476     CREDIT      00015562.22    036591789   SETTLED
ACH-20260301-1934  C27287     CREDIT      00004845.87    035981570   SUSPENDED_AML
ACH-20260301-1935  C62531     DEBIT       00009642.14    052776634   SETTLED
ACH-20260301-1936  C15429     DEBIT       00000317.33    096052752   SETTLED
ACH-20260301-1937  C38188     DEBIT       00001907.53    090470020   SUSPENDED_AML
ACH-20260301-1938  C12629     CREDIT      00020680.36    023760348   SUSPENDED_AML
ACH-20260301-1939  C59073     CREDIT      00010265.16    052680610   SETTLED
ACH-20260301-1940  C67377     CREDIT      00024214.30    091330274   SUSPENDED_AML
ACH-20260301-1941  C72458     CREDIT      00018873.44    011402022   SETTLED
ACH-20260301-1942  C88135     CREDIT      00005459.65    020735210   SETTLED
ACH-20260301-1943  C18367     DEBIT       00008648.47    034336743   SETTLED
ACH-20260301-1944  C59933     DEBIT       00012554.25    050605663   SUSPENDED_AML
ACH-20260301-1945  C20597     DEBIT       00016504.01    096621809   SETTLED
ACH-20260301-1946  C18675     DEBIT       00016271.40    059463634   SETTLED
ACH-20260301-1947  C46994     DEBIT       00004964.38    023656632   SETTLED
ACH-20260301-1948  C18423     CREDIT      00013842.94    097483500   SETTLED
ACH-20260301-1949  C14346     CREDIT      00018304.67    097155060   SETTLED
ACH-20260301-1950  C94259     DEBIT       00001538.66    081298665   RETURNED_ACT_CLOSED
ACH-20260301-1951  C76365     DEBIT       00018068.68    029987544   SETTLED
ACH-20260301-1952  C63779     CREDIT      00020550.02    015017840   SETTLED
ACH-20260301-1953  C69554     DEBIT       00012851.62    059561559   SETTLED
ACH-20260301-1954  C77831     CREDIT      00013832.20    037411278   SETTLED
ACH-20260301-1955  C90489     DEBIT       00019401.36    024715112   SETTLED
ACH-20260301-1956  C78452     CREDIT      00015586.57    086661231   RETURNED_NSF
ACH-20260301-1957  C12068     DEBIT       00022556.87    018310796   SETTLED
ACH-20260301-1958  C82338     CREDIT      00004433.86    080182672   SUSPENDED_AML
ACH-20260301-1959  C62736     DEBIT       00018723.17    061744319   SETTLED
ACH-20260301-1960  C37071     DEBIT       00000253.55    066023151   SUSPENDED_AML
ACH-20260301-1961  C71432     CREDIT      00000288.94    020567853   SUSPENDED_AML
ACH-20260301-1962  C87054     CREDIT      00011533.14    033913568   SETTLED
ACH-20260301-1963  C48389     CREDIT      00001882.03    056280027   SETTLED
ACH-20260301-1964  C31045     DEBIT       00007144.90    081034185   RETURNED_ACT_CLOSED
ACH-20260301-1965  C89259     DEBIT       00001619.82    085767647   RETURNED_ACT_CLOSED
ACH-20260301-1966  C42411     CREDIT      00007377.93    091268812   SETTLED
ACH-20260301-1967  C50258     DEBIT       00007309.28    091591042   RETURNED_ACT_CLOSED
ACH-20260301-1968  C74957     CREDIT      00023332.07    050327405   SETTLED
ACH-20260301-1969  C92960     DEBIT       00011905.53    061766207   SETTLED
ACH-20260301-1970  C40672     DEBIT       00022851.58    041241121   RETURNED_NSF
ACH-20260301-1971  C63672     CREDIT      00016914.88    068806002   RETURNED_ACT_CLOSED
ACH-20260301-1972  C21538     DEBIT       00011409.27    024793297   SETTLED
ACH-20260301-1973  C39606     CREDIT      00011049.42    080937453   SETTLED
ACH-20260301-1974  C74554     CREDIT      00024348.33    083057241   SETTLED
ACH-20260301-1975  C13804     DEBIT       00020869.90    087799614   SUSPENDED_AML
ACH-20260301-1976  C77901     CREDIT      00015289.23    063274705   SETTLED
ACH-20260301-1977  C74722     CREDIT      00008298.23    026780919   RETURNED_NSF
ACH-20260301-1978  C70167     CREDIT      00020506.85    075085097   RETURNED_ACT_CLOSED
ACH-20260301-1979  C84956     DEBIT       00018178.04    020200330   RETURNED_ACT_CLOSED
ACH-20260301-1980  C93474     CREDIT      00010596.55    060989770   SETTLED
ACH-20260301-1981  C35143     CREDIT      00003872.45    084471164   SETTLED
ACH-20260301-1982  C45201     DEBIT       00012191.68    082888780   SETTLED
ACH-20260301-1983  C80776     CREDIT      00003972.45    094907615   SETTLED
ACH-20260301-1984  C52640     DEBIT       00023745.76    075123976   SETTLED
ACH-20260301-1985  C64778     CREDIT      00021490.47    095165210   SUSPENDED_AML
ACH-20260301-1986  C35528     DEBIT       00010062.68    018225024   RETURNED_ACT_CLOSED
ACH-20260301-1987  C33086     CREDIT      00019406.17    070077338   RETURNED_ACT_CLOSED
ACH-20260301-1988  C45936     CREDIT      00015200.80    069516007   RETURNED_ACT_CLOSED
ACH-20260301-1989  C64379     DEBIT       00019594.51    084272068   RETURNED_NSF
ACH-20260301-1990  C59933     DEBIT       00007643.39    046927481   SETTLED
ACH-20260301-1991  C57012     DEBIT       00005076.75    039512560   RETURNED_ACT_CLOSED
ACH-20260301-1992  C81693     DEBIT       00008309.25    092970704   RETURNED_NSF
ACH-20260301-1993  C22899     CREDIT      00020348.18    087994228   SETTLED
ACH-20260301-1994  C73335     DEBIT       00023244.71    065518024   SUSPENDED_AML
ACH-20260301-1995  C50367     DEBIT       00000707.72    059327662   SETTLED
ACH-20260301-1996  C77561     DEBIT       00022954.95    039091979   SETTLED
